geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area,total_population_25_under,proportion_25_under
36047038500,"Census Tract 385, Kings County, New York",3503,2527.0,60931.0,650700.0,967.0,458.0,2216.0,34.0,124.0,0.0,0.0,69.0,636.0,New York City,New York-Newark-Jersey City,976.0,0.2786183271481587
36047039000,"Census Tract 390, Kings County, New York",2457,1429.0,64342.0,559300.0,479.0,2212.0,0.0,0.0,87.0,0.0,0.0,68.0,90.0,New York City,New York-Newark-Jersey City,1028.0,0.4183964183964184
36047041100,"Census Tract 411, Kings County, New York",3147,2181.0,35369.0,529000.0,335.0,363.0,1335.0,0.0,62.0,0.0,0.0,44.0,1343.0,New York City,New York-Newark-Jersey City,966.0,0.3069590085795996
36047042000,"Census Tract 420, Kings County, New York",1831,979.0,54643.0,986100.0,394.0,1688.0,15.0,0.0,39.0,0.0,0.0,0.0,89.0,New York City,New York-Newark-Jersey City,852.0,0.4653194975423266
36047082000,"Census Tract 820, Kings County, New York",4986,3037.0,41123.0,391700.0,423.0,245.0,3842.0,0.0,75.0,0.0,8.0,196.0,620.0,New York City,New York-Newark-Jersey City,1949.0,0.39089450461291614
36047070203,"Census Tract 702.03, Kings County, New York",0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City,0.0,
36047070600,"Census Tract 706, Kings County, New York",2985,1983.0,98889.0,644200.0,742.0,2452.0,310.0,0.0,95.0,0.0,0.0,0.0,128.0,New York City,New York-Newark-Jersey City,1002.0,0.335678391959799
36047080000,"Census Tract 800, Kings County, New York",3877,2643.0,72083.0,1102400.0,1121.0,839.0,2537.0,0.0,73.0,0.0,0.0,160.0,268.0,New York City,New York-Newark-Jersey City,1234.0,0.3182873355687387
36047084800,"Census Tract 848, Kings County, New York",1546,1094.0,53636.0,448800.0,252.0,3.0,1418.0,0.0,101.0,0.0,0.0,9.0,15.0,New York City,New York-Newark-Jersey City,452.0,0.2923673997412678
36047086000,"Census Tract 860, Kings County, New York",3293,2319.0,49087.0,404400.0,348.0,11.0,2839.0,13.0,11.0,0.0,0.0,72.0,347.0,New York City,New York-Newark-Jersey City,974.0,0.29577892499240815
36047087200,"Census Tract 872, Kings County, New York",2738,1933.0,45972.0,411900.0,529.0,86.0,2437.0,0.0,96.0,0.0,0.0,0.0,119.0,New York City,New York-Newark-Jersey City,805.0,0.2940102264426589
36047067800,"Census Tract 678, Kings County, New York",2650,2077.0,88385.0,477600.0,658.0,292.0,2298.0,0.0,0.0,0.0,10.0,0.0,50.0,New York City,New York-Newark-Jersey City,573.0,0.21622641509433962
36047070202,"Census Tract 702.02, Kings County, New York",24,24.0,-666666666.0,-666666666.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City,0.0,0.0
36047072600,"Census Tract 726, Kings County, New York",2196,1547.0,82353.0,470400.0,490.0,45.0,1880.0,0.0,45.0,0.0,0.0,0.0,226.0,New York City,New York-Newark-Jersey City,649.0,0.2955373406193078
36047073800,"Census Tract 738, Kings County, New York",3988,2493.0,62784.0,515800.0,713.0,1251.0,2041.0,0.0,211.0,0.0,0.0,14.0,471.0,New York City,New York-Newark-Jersey City,1495.0,0.37487462387161485
36047077600,"Census Tract 776, Kings County, New York",3907,2949.0,62083.0,318600.0,1242.0,157.0,3174.0,0.0,298.0,0.0,0.0,132.0,146.0,New York City,New York-Newark-Jersey City,958.0,0.24520092142308678
36047080200,"Census Tract 802, Kings County, New York",4897,3497.0,47109.0,708300.0,1052.0,543.0,3704.0,31.0,117.0,0.0,0.0,178.0,324.0,New York City,New York-Newark-Jersey City,1400.0,0.28588931999183176
36047081000,"Census Tract 810, Kings County, New York",2117,1408.0,41772.0,452200.0,381.0,339.0,1609.0,0.0,9.0,0.0,0.0,97.0,63.0,New York City,New York-Newark-Jersey City,709.0,0.33490788852149267
36047081400,"Census Tract 814, Kings County, New York",2767,2001.0,39769.0,449500.0,418.0,50.0,2417.0,0.0,113.0,0.0,49.0,17.0,121.0,New York City,New York-Newark-Jersey City,766.0,0.2768341163715215
36047085200,"Census Tract 852, Kings County, New York",9,9.0,-666666666.0,-666666666.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City,0.0,0.0
36047000100,"Census Tract 1, Kings County, New York",4116,3552.0,88238.0,710700.0,2370.0,2811.0,369.0,21.0,419.0,0.0,0.0,178.0,318.0,New York City,New York-Newark-Jersey City,564.0,0.13702623906705538
36047000301,"Census Tract 3.01, Kings County, New York",4340,3451.0,130063.0,998500.0,2565.0,3436.0,121.0,24.0,244.0,0.0,9.0,254.0,276.0,New York City,New York-Newark-Jersey City,889.0,0.20483870967741935
36047004900,"Census Tract 49, Kings County, New York",2631,2111.0,125833.0,1085800.0,1565.0,1612.0,291.0,0.0,196.0,0.0,8.0,93.0,431.0,New York City,New York-Newark-Jersey City,520.0,0.1976434815659445
36047005000,"Census Tract 50, Kings County, New York",2369,1741.0,104890.0,981100.0,1129.0,1743.0,21.0,0.0,242.0,0.0,0.0,29.0,334.0,New York City,New York-Newark-Jersey City,628.0,0.26509075559307727
36047006000,"Census Tract 60, Kings County, New York",2745,1923.0,86800.0,820600.0,874.0,1623.0,7.0,0.0,509.0,0.0,0.0,50.0,556.0,New York City,New York-Newark-Jersey City,822.0,0.2994535519125683
36047006700,"Census Tract 67, Kings County, New York",3941,2941.0,158194.0,2000001.0,2256.0,3229.0,44.0,19.0,140.0,0.0,8.0,187.0,333.0,New York City,New York-Newark-Jersey City,1000.0,0.2537427048972342
36047065000,"Census Tract 650, Kings County, New York",1622,1183.0,64500.0,496700.0,363.0,369.0,658.0,0.0,208.0,0.0,0.0,0.0,387.0,New York City,New York-Newark-Jersey City,439.0,0.27065351418002465
36047058800,"Census Tract 588, Kings County, New York",3728,2843.0,65069.0,489200.0,1485.0,2316.0,38.0,0.0,799.0,0.0,12.0,47.0,516.0,New York City,New York-Newark-Jersey City,885.0,0.23739270386266095
36047059300,"Census Tract 593, Kings County, New York",2135,1645.0,68304.0,693500.0,752.0,1575.0,30.0,0.0,73.0,0.0,0.0,67.0,390.0,New York City,New York-Newark-Jersey City,490.0,0.22950819672131148
36047064000,"Census Tract 640, Kings County, New York",1832,1190.0,109911.0,651200.0,551.0,1393.0,0.0,0.0,175.0,0.0,0.0,0.0,264.0,New York City,New York-Newark-Jersey City,642.0,0.35043668122270744
36047068800,"Census Tract 688, Kings County, New York",1652,1265.0,91250.0,438900.0,323.0,591.0,800.0,5.0,104.0,0.0,0.0,0.0,157.0,New York City,New York-Newark-Jersey City,387.0,0.23426150121065376
36047075200,"Census Tract 752, Kings County, New York",955,584.0,153438.0,1055000.0,368.0,915.0,35.0,0.0,5.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City,371.0,0.38848167539267014
36047076400,"Census Tract 764, Kings County, New York",3725,2486.0,55111.0,786500.0,891.0,1088.0,1786.0,0.0,210.0,0.0,21.0,61.0,559.0,New York City,New York-Newark-Jersey City,1239.0,0.3326174496644295
36047077400,"Census Tract 774, Kings County, New York",3539,2229.0,62917.0,642400.0,813.0,550.0,2254.0,0.0,319.0,0.0,44.0,47.0,325.0,New York City,New York-Newark-Jersey City,1310.0,0.3701610624470189
36047078200,"Census Tract 782, Kings County, New York",5329,3632.0,65028.0,461600.0,851.0,42.0,4955.0,0.0,61.0,0.0,19.0,57.0,195.0,New York City,New York-Newark-Jersey City,1697.0,0.31844623756802404
36047079000,"Census Tract 790, Kings County, New York",5197,3281.0,37367.0,593200.0,611.0,145.0,4539.0,2.0,108.0,0.0,25.0,77.0,301.0,New York City,New York-Newark-Jersey City,1916.0,0.36867423513565517
36047079200,"Census Tract 792, Kings County, New York",3820,2486.0,39468.0,467300.0,452.0,387.0,2715.0,0.0,7.0,0.0,10.0,67.0,634.0,New York City,New York-Newark-Jersey City,1334.0,0.34921465968586385
36047079400,"Census Tract 794, Kings County, New York",1783,1178.0,35871.0,392400.0,201.0,13.0,1637.0,0.0,0.0,0.0,0.0,0.0,133.0,New York City,New York-Newark-Jersey City,605.0,0.3393157599551318
36047083600,"Census Tract 836, Kings County, New York",2100,1440.0,59107.0,475500.0,367.0,21.0,1972.0,10.0,55.0,0.0,5.0,26.0,11.0,New York City,New York-Newark-Jersey City,660.0,0.3142857142857143
36047085800,"Census Tract 858, Kings County, New York",2587,1743.0,57679.0,399700.0,334.0,4.0,2358.0,0.0,103.0,0.0,0.0,0.0,122.0,New York City,New York-Newark-Jersey City,844.0,0.3262466177039041
36047086200,"Census Tract 862, Kings County, New York",3368,2084.0,42663.0,456500.0,543.0,145.0,2854.0,0.0,0.0,0.0,0.0,24.0,345.0,New York City,New York-Newark-Jersey City,1284.0,0.3812351543942993
36047088000,"Census Tract 880, Kings County, New York",2766,1862.0,39943.0,417800.0,440.0,79.0,2505.0,0.0,0.0,0.0,0.0,39.0,143.0,New York City,New York-Newark-Jersey City,904.0,0.32682574114244395
36047089800,"Census Tract 898, Kings County, New York",1688,1196.0,35938.0,397700.0,242.0,33.0,1555.0,0.0,16.0,0.0,0.0,0.0,84.0,New York City,New York-Newark-Jersey City,492.0,0.2914691943127962
36047091800,"Census Tract 918, Kings County, New York",2531,1625.0,22050.0,336600.0,270.0,0.0,1522.0,6.0,0.0,0.0,0.0,0.0,1009.0,New York City,New York-Newark-Jersey City,906.0,0.35796128012643225
36047092000,"Census Tract 920, Kings County, New York",3083,2061.0,17016.0,360300.0,266.0,8.0,2012.0,40.0,121.0,0.0,16.0,0.0,886.0,New York City,New York-Newark-Jersey City,1022.0,0.33149529678884204
36047080400,"Census Tract 804, Kings County, New York",3217,2393.0,41316.0,546500.0,468.0,286.0,2530.0,15.0,148.0,0.0,75.0,20.0,143.0,New York City,New York-Newark-Jersey City,824.0,0.2561392601802922
36047082600,"Census Tract 826, Kings County, New York",5281,3788.0,44697.0,411300.0,947.0,371.0,4402.0,33.0,19.0,0.0,9.0,90.0,372.0,New York City,New York-Newark-Jersey City,1493.0,0.28271160765006625
36047085600,"Census Tract 856, Kings County, New York",3478,2593.0,52214.0,362400.0,575.0,90.0,2880.0,0.0,76.0,0.0,0.0,112.0,320.0,New York City,New York-Newark-Jersey City,885.0,0.2544565842438183
36047087000,"Census Tract 870, Kings County, New York",3275,2208.0,36250.0,445300.0,524.0,51.0,2876.0,0.0,0.0,0.0,0.0,24.0,324.0,New York City,New York-Newark-Jersey City,1067.0,0.32580152671755724
36047088600,"Census Tract 886, Kings County, New York",4393,3133.0,35563.0,434400.0,585.0,49.0,3655.0,0.0,45.0,0.0,96.0,72.0,476.0,New York City,New York-Newark-Jersey City,1260.0,0.28681994081493284
36047088800,"Census Tract 888, Kings County, New York",3931,2714.0,44732.0,618600.0,565.0,8.0,3304.0,0.0,112.0,0.0,0.0,97.0,410.0,New York City,New York-Newark-Jersey City,1217.0,0.30959043500381583
36047091200,"Census Tract 912, Kings County, New York",6039,3384.0,14347.0,-666666666.0,180.0,0.0,4173.0,43.0,155.0,0.0,0.0,0.0,1668.0,New York City,New York-Newark-Jersey City,2655.0,0.4396423248882265
36047095000,"Census Tract 950, Kings County, New York",3066,2263.0,74650.0,570400.0,656.0,177.0,2791.0,0.0,0.0,0.0,0.0,25.0,73.0,New York City,New York-Newark-Jersey City,803.0,0.2619047619047619
36047056000,"Census Tract 560, Kings County, New York",3481,2542.0,51581.0,633600.0,1203.0,2935.0,56.0,0.0,403.0,0.0,0.0,11.0,76.0,New York City,New York-Newark-Jersey City,939.0,0.26975007181844296
36047055100,"Census Tract 551, Kings County, New York",5728,4069.0,74931.0,1094200.0,2494.0,2361.0,109.0,0.0,40.0,0.0,44.0,150.0,3024.0,New York City,New York-Newark-Jersey City,1659.0,0.28962988826815644
36047055400,"Census Tract 554, Kings County, New York",4492,2985.0,49583.0,459500.0,1393.0,3207.0,11.0,0.0,418.0,0.0,0.0,247.0,609.0,New York City,New York-Newark-Jersey City,1507.0,0.33548530721282277
36047056200,"Census Tract 562, Kings County, New York",1593,1146.0,55750.0,702000.0,594.0,1355.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City,447.0,0.2806026365348399
36047057400,"Census Tract 574, Kings County, New York",3211,2270.0,93750.0,590000.0,813.0,1553.0,37.0,0.0,1532.0,0.0,0.0,12.0,77.0,New York City,New York-Newark-Jersey City,941.0,0.2930551230146372
36047057800,"Census Tract 578, Kings County, New York",3478,2415.0,52841.0,688500.0,756.0,1818.0,0.0,0.0,1041.0,0.0,0.0,113.0,506.0,New York City,New York-Newark-Jersey City,1063.0,0.30563542265669924
36047059000,"Census Tract 590, Kings County, New York",1861,1295.0,48542.0,652600.0,473.0,701.0,170.0,0.0,759.0,0.0,0.0,7.0,224.0,New York City,New York-Newark-Jersey City,566.0,0.30413756045137025
36047061600,"Census Tract 616, Kings County, New York",1513,1218.0,83854.0,1006800.0,636.0,1373.0,69.0,0.0,11.0,0.0,0.0,0.0,60.0,New York City,New York-Newark-Jersey City,295.0,0.19497686715135493
36047065600,"Census Tract 656, Kings County, New York",1788,1213.0,77328.0,445400.0,343.0,1294.0,0.0,0.0,149.0,0.0,0.0,48.0,297.0,New York City,New York-Newark-Jersey City,575.0,0.32158836689038034
36047067200,"Census Tract 672, Kings County, New York",1587,1123.0,70192.0,435500.0,267.0,211.0,1306.0,0.0,28.0,0.0,0.0,0.0,42.0,New York City,New York-Newark-Jersey City,464.0,0.2923755513547574
36047070201,"Census Tract 702.01, Kings County, New York",5939,4171.0,83672.0,709500.0,1881.0,5015.0,124.0,42.0,185.0,0.0,0.0,0.0,590.0,New York City,New York-Newark-Jersey City,1768.0,0.29769321434584944
36047073000,"Census Tract 730, Kings County, New York",2431,1768.0,103424.0,484500.0,626.0,124.0,2018.0,0.0,13.0,0.0,34.0,86.0,156.0,New York City,New York-Newark-Jersey City,663.0,0.2727272727272727
36047029900,"Census Tract 299, Kings County, New York",2947,1871.0,31953.0,590000.0,236.0,89.0,2165.0,0.0,98.0,0.0,5.0,11.0,579.0,New York City,New York-Newark-Jersey City,1076.0,0.3651170682049542
36047031100,"Census Tract 311, Kings County, New York",3194,2125.0,50191.0,649500.0,633.0,185.0,2381.0,0.0,14.0,0.0,27.0,178.0,409.0,New York City,New York-Newark-Jersey City,1069.0,0.33469004383218537
36047031400,"Census Tract 314, Kings County, New York",5127,3967.0,59022.0,428700.0,1236.0,3529.0,22.0,17.0,1148.0,0.0,0.0,0.0,411.0,New York City,New York-Newark-Jersey City,1160.0,0.2262531694948313
36047034100,"Census Tract 341, Kings County, New York",2809,2230.0,51125.0,578900.0,703.0,389.0,2101.0,0.0,11.0,0.0,61.0,65.0,182.0,New York City,New York-Newark-Jersey City,579.0,0.20612317550729797
36047035300,"Census Tract 353, Kings County, New York",5253,3593.0,48738.0,735000.0,1083.0,968.0,3522.0,0.0,185.0,0.0,0.0,130.0,448.0,New York City,New York-Newark-Jersey City,1660.0,0.31600989910527316
36047064600,"Census Tract 646, Kings County, New York",2402,1307.0,94940.0,583300.0,545.0,1908.0,31.0,25.0,129.0,0.0,9.0,14.0,286.0,New York City,New York-Newark-Jersey City,1095.0,0.45587010824313073
36047065400,"Census Tract 654, Kings County, New York",1571,1195.0,90089.0,573600.0,423.0,1204.0,40.0,0.0,192.0,0.0,0.0,62.0,73.0,New York City,New York-Newark-Jersey City,376.0,0.23933800127307447
36047118201,"Census Tract 1182.01, Kings County, New York",2970,1909.0,46012.0,464000.0,261.0,191.0,539.0,57.0,151.0,0.0,68.0,64.0,1945.0,New York City,New York-Newark-Jersey City,1061.0,0.35723905723905724
36047095600,"Census Tract 956, Kings County, New York",4633,2967.0,60164.0,581200.0,788.0,411.0,3824.0,37.0,210.0,0.0,18.0,0.0,170.0,New York City,New York-Newark-Jersey City,1666.0,0.35959421541118064
36047096000,"Census Tract 960, Kings County, New York",0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City,0.0,
36047098600,"Census Tract 986, Kings County, New York",3145,2238.0,68632.0,454800.0,582.0,48.0,2880.0,0.0,54.0,0.0,0.0,68.0,95.0,New York City,New York-Newark-Jersey City,907.0,0.28839427662957073
36047102600,"Census Tract 1026, Kings County, New York",2617,1826.0,75161.0,530200.0,511.0,91.0,2425.0,11.0,0.0,0.0,8.0,13.0,69.0,New York City,New York-Newark-Jersey City,791.0,0.3022544898739014
36047103400,"Census Tract 1034, Kings County, New York",4046,2378.0,23450.0,-666666666.0,398.0,167.0,2577.0,265.0,0.0,0.0,0.0,0.0,1048.0,New York City,New York-Newark-Jersey City,1668.0,0.4122590212555611
36047107000,"Census Tract 1070, Kings County, New York",1724,1031.0,58618.0,365900.0,363.0,22.0,1171.0,0.0,78.0,0.0,0.0,6.0,447.0,New York City,New York-Newark-Jersey City,693.0,0.4019721577726218
36047114201,"Census Tract 1142.01, Kings County, New York",1629,933.0,36739.0,473700.0,144.0,28.0,299.0,0.0,33.0,0.0,0.0,23.0,1246.0,New York City,New York-Newark-Jersey City,696.0,0.427255985267035
36047005900,"Census Tract 59, Kings County, New York",1337,1072.0,70833.0,950800.0,622.0,809.0,60.0,0.0,18.0,0.0,0.0,78.0,372.0,New York City,New York-Newark-Jersey City,265.0,0.19820493642483172
36047006400,"Census Tract 64, Kings County, New York",3171,2466.0,71781.0,835500.0,1097.0,2383.0,52.0,0.0,294.0,0.0,0.0,82.0,360.0,New York City,New York-Newark-Jersey City,705.0,0.22232734153263956
36047009400,"Census Tract 94, Kings County, New York",5429,3727.0,42104.0,791900.0,772.0,674.0,114.0,0.0,3519.0,0.0,0.0,10.0,1112.0,New York City,New York-Newark-Jersey City,1702.0,0.3135015656658685
36047010400,"Census Tract 104, Kings County, New York",5677,4070.0,42697.0,960400.0,694.0,385.0,10.0,0.0,4598.0,0.0,84.0,55.0,545.0,New York City,New York-Newark-Jersey City,1607.0,0.2830720450942399
36047013000,"Census Tract 130, Kings County, New York",5244,3552.0,61410.0,549300.0,1257.0,2333.0,166.0,50.0,1137.0,0.0,0.0,165.0,1443.0,New York City,New York-Newark-Jersey City,1692.0,0.32265446224256294
36047013200,"Census Tract 132, Kings County, New York",2044,1298.0,53065.0,892500.0,364.0,597.0,0.0,0.0,1053.0,0.0,0.0,8.0,386.0,New York City,New York-Newark-Jersey City,746.0,0.3649706457925636
36047020600,"Census Tract 206, Kings County, New York",2347,1748.0,81324.0,837600.0,636.0,1390.0,30.0,0.0,623.0,0.0,0.0,0.0,304.0,New York City,New York-Newark-Jersey City,599.0,0.2552194290583724
36047021000,"Census Tract 210, Kings County, New York",4380,3063.0,37623.0,807900.0,651.0,1284.0,38.0,0.0,2181.0,0.0,11.0,73.0,793.0,New York City,New York-Newark-Jersey City,1317.0,0.30068493150684933
36047022200,"Census Tract 222, Kings County, New York",4281,2012.0,36033.0,826400.0,425.0,3892.0,0.0,0.0,140.0,0.0,0.0,0.0,249.0,New York City,New York-Newark-Jersey City,2269.0,0.5300163513197851
36047022700,"Census Tract 227, Kings County, New York",3556,2622.0,76549.0,1075000.0,1188.0,994.0,1978.0,0.0,120.0,11.0,10.0,173.0,270.0,New York City,New York-Newark-Jersey City,934.0,0.2626546681664792
36047023000,"Census Tract 230, Kings County, New York",4288,2109.0,37404.0,880500.0,397.0,3051.0,88.0,0.0,341.0,0.0,0.0,68.0,740.0,New York City,New York-Newark-Jersey City,2179.0,0.5081623134328358
36047024800,"Census Tract 248, Kings County, New York",3013,1850.0,50739.0,703600.0,327.0,1029.0,51.0,23.0,1127.0,0.0,130.0,24.0,629.0,New York City,New York-Newark-Jersey City,1163.0,0.38599402588781945
36047025200,"Census Tract 252, Kings County, New York",5310,3785.0,47315.0,726000.0,1015.0,2197.0,155.0,30.0,1870.0,0.0,0.0,95.0,974.0,New York City,New York-Newark-Jersey City,1525.0,0.2871939736346516
36047025700,"Census Tract 257, Kings County, New York",2111,1365.0,63021.0,733500.0,412.0,448.0,609.0,74.0,121.0,0.0,0.0,50.0,883.0,New York City,New York-Newark-Jersey City,746.0,0.35338702036949315
36047026200,"Census Tract 262, Kings County, New York",2548,1834.0,49357.0,782900.0,431.0,952.0,43.0,0.0,1084.0,0.0,0.0,42.0,427.0,New York City,New York-Newark-Jersey City,714.0,0.2802197802197802
36047026700,"Census Tract 267, Kings County, New York",3937,3046.0,50811.0,969300.0,1295.0,927.0,2353.0,0.0,90.0,0.0,7.0,39.0,521.0,New York City,New York-Newark-Jersey City,891.0,0.22631445262890526
36047051100,"Census Tract 511, Kings County, New York",4317,3357.0,35750.0,477000.0,1241.0,1485.0,216.0,0.0,882.0,0.0,0.0,95.0,1639.0,New York City,New York-Newark-Jersey City,960.0,0.22237665045170257
36047005400,"Census Tract 54, Kings County, New York",3054,2572.0,67015.0,557600.0,1456.0,2256.0,58.0,17.0,281.0,0.0,0.0,65.0,377.0,New York City,New York-Newark-Jersey City,482.0,0.15782580222658807
36047006200,"Census Tract 62, Kings County, New York",2908,2021.0,63750.0,820400.0,983.0,1751.0,224.0,0.0,408.0,0.0,0.0,29.0,496.0,New York City,New York-Newark-Jersey City,887.0,0.3050206327372765
36047006500,"Census Tract 65, Kings County, New York",5874,4484.0,156712.0,1305800.0,3611.0,4912.0,90.0,0.0,260.0,0.0,14.0,232.0,366.0,New York City,New York-Newark-Jersey City,1390.0,0.23663602315287707
36047001100,"Census Tract 11, Kings County, New York",1237,1100.0,126726.0,1322900.0,929.0,806.0,86.0,0.0,150.0,0.0,0.0,28.0,167.0,New York City,New York-Newark-Jersey City,137.0,0.11075181891673404
36047003500,"Census Tract 35, Kings County, New York",1708,1419.0,79083.0,1638200.0,879.0,693.0,617.0,0.0,106.0,0.0,13.0,78.0,201.0,New York City,New York-Newark-Jersey City,289.0,0.16920374707259953
36047024300,"Census Tract 243, Kings County, New York",4020,3006.0,56047.0,891100.0,1622.0,1333.0,1734.0,0.0,192.0,0.0,0.0,184.0,577.0,New York City,New York-Newark-Jersey City,1014.0,0.25223880597014925
36047093800,"Census Tract 938, Kings County, New York",2383,1663.0,46691.0,469700.0,392.0,13.0,2274.0,0.0,7.0,0.0,0.0,0.0,89.0,New York City,New York-Newark-Jersey City,720.0,0.30214015946286193
36047098200,"Census Tract 982, Kings County, New York",4535,2489.0,20256.0,-666666666.0,204.0,0.0,3721.0,0.0,6.0,0.0,0.0,0.0,808.0,New York City,New York-Newark-Jersey City,2046.0,0.4511576626240353
36047094401,"Census Tract 944.01, Kings County, New York",4149,3171.0,81086.0,486400.0,688.0,73.0,3786.0,28.0,23.0,0.0,0.0,0.0,239.0,New York City,New York-Newark-Jersey City,978.0,0.23571945046999276
36047096600,"Census Tract 966, Kings County, New York",2558,1636.0,67679.0,526600.0,382.0,126.0,1932.0,0.0,138.0,0.0,75.0,79.0,208.0,New York City,New York-Newark-Jersey City,922.0,0.3604378420641126
36047100800,"Census Tract 1008, Kings County, New York",2205,1389.0,68750.0,440400.0,434.0,172.0,1694.0,0.0,86.0,0.0,0.0,23.0,230.0,New York City,New York-Newark-Jersey City,816.0,0.37006802721088433
36047116400,"Census Tract 1164, Kings County, New York",3394,2179.0,51852.0,359900.0,235.0,57.0,2199.0,0.0,56.0,0.0,0.0,33.0,1049.0,New York City,New York-Newark-Jersey City,1215.0,0.3579846788450206
36047116800,"Census Tract 1168, Kings County, New York",1732,1085.0,54474.0,535300.0,210.0,54.0,701.0,32.0,37.0,0.0,9.0,0.0,931.0,New York City,New York-Newark-Jersey City,647.0,0.37355658198614317
36047118202,"Census Tract 1182.02, Kings County, New York",3279,1955.0,53625.0,442200.0,240.0,126.0,550.0,0.0,196.0,0.0,0.0,46.0,2361.0,New York City,New York-Newark-Jersey City,1324.0,0.4037816407441293
36047119000,"Census Tract 1190, Kings County, New York",2709,1504.0,40234.0,464600.0,211.0,52.0,1219.0,10.0,104.0,0.0,112.0,32.0,1180.0,New York City,New York-Newark-Jersey City,1205.0,0.44481358434846807
36047119600,"Census Tract 1196, Kings County, New York",4925,3258.0,32344.0,434200.0,499.0,122.0,2486.0,29.0,942.0,0.0,9.0,161.0,1176.0,New York City,New York-Newark-Jersey City,1667.0,0.33847715736040607
36047120200,"Census Tract 1202, Kings County, New York",1924,1173.0,32083.0,458800.0,170.0,44.0,786.0,0.0,567.0,0.0,0.0,18.0,509.0,New York City,New York-Newark-Jersey City,751.0,0.3903326403326403
36047039700,"Census Tract 397, Kings County, New York",3701,2516.0,38750.0,525800.0,579.0,537.0,1893.0,0.0,51.0,0.0,0.0,31.0,1189.0,New York City,New York-Newark-Jersey City,1185.0,0.3201837341259119
36047039800,"Census Tract 398, Kings County, New York",2665,1908.0,52024.0,615100.0,576.0,988.0,0.0,30.0,1169.0,0.0,15.0,18.0,475.0,New York City,New York-Newark-Jersey City,757.0,0.2840525328330206
36047040500,"Census Tract 405, Kings County, New York",1555,1173.0,60987.0,431900.0,378.0,159.0,651.0,0.0,21.0,0.0,0.0,9.0,715.0,New York City,New York-Newark-Jersey City,382.0,0.24565916398713827
36047040700,"Census Tract 407, Kings County, New York",0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York City,New York-Newark-Jersey City,0.0,
36047041000,"Census Tract 410, Kings County, New York",1977,1377.0,55938.0,658000.0,432.0,1247.0,13.0,0.0,592.0,0.0,1.0,23.0,101.0,New York City,New York-Newark-Jersey City,600.0,0.30349013657056145
36047042600,"Census Tract 426, Kings County, New York",4373,3287.0,48015.0,695400.0,1104.0,1695.0,141.0,0.0,1723.0,0.0,0.0,82.0,732.0,New York City,New York-Newark-Jersey City,1086.0,0.24834209924536932
36047044800,"Census Tract 448, Kings County, New York",1801,1133.0,52361.0,396000.0,507.0,1430.0,0.0,0.0,132.0,0.0,0.0,46.0,193.0,New York City,New York-Newark-Jersey City,668.0,0.3709050527484731
36047045000,"Census Tract 450, Kings County, New York",551,284.0,43750.0,854200.0,105.0,519.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0,New York City,New York-Newark-Jersey City,267.0,0.484573502722323
36047045800,"Census Tract 458, Kings County, New York",1602,983.0,72271.0,-666666666.0,361.0,1412.0,29.0,18.0,0.0,0.0,0.0,0.0,143.0,New York City,New York-Newark-Jersey City,619.0,0.3863920099875156
36047044000,"Census Tract 440, Kings County, New York",2939,1729.0,44961.0,920900.0,602.0,2451.0,52.0,0.0,92.0,0.0,0.0,103.0,241.0,New York City,New York-Newark-Jersey City,1210.0,0.4117046614494726
36047042100,"Census Tract 421, Kings County, New York",4321,2800.0,41250.0,567700.0,514.0,624.0,486.0,47.0,216.0,0.0,0.0,12.0,2967.0,New York City,New York-Newark-Jersey City,1521.0,0.35200185142328166
36047042500,"Census Tract 425, Kings County, New York",3103,2102.0,59352.0,398100.0,1046.0,996.0,201.0,1.0,118.0,0.0,0.0,43.0,1744.0,New York City,New York-Newark-Jersey City,1001.0,0.32259104092813407
36047043200,"Census Tract 432, Kings County, New York",4522,3310.0,49946.0,643400.0,973.0,1802.0,19.0,8.0,1936.0,0.0,16.0,130.0,619.0,New York City,New York-Newark-Jersey City,1212.0,0.2680229986731535
36047044700,"Census Tract 447, Kings County, New York",2496,1658.0,50000.0,464300.0,645.0,655.0,436.0,0.0,110.0,13.0,11.0,32.0,1239.0,New York City,New York-Newark-Jersey City,838.0,0.33573717948717946
